# x	y	u	v	mask
  5.7087	 13.2511	  4.5317	 -0.0121	  0.0000
  5.9780	 13.2511	  0.5967	 -0.0258	  1.0000
  6.2474	 13.2511	  4.4978	 -0.0258	  0.0000
  6.5168	 13.2511	  1.3998	  0.0640	  0.0000
  6.7862	 13.2511	 -0.1047	 -0.0555	  1.0000
  7.0555	 13.2511	  0.0041	 -0.0389	  0.0000
  7.3249	 13.2511	 -4.5142	 -0.0614	  0.0000
  7.5943	 13.2511	  4.5323	 -0.0210	  0.0000
  7.8637	 13.2511	 -0.5123	 -0.0236	  1.0000
  8.1330	 13.2511	  0.0263	  0.0143	  0.0000
  8.4024	 13.2511	  0.0629	  0.1618	  0.0000
  8.6718	 13.2511	 -0.5059	 -0.1587	  1.0000
  8.9412	 13.2511	 -0.4425	 -0.1751	  1.0000
  9.2105	 13.2511	 -8.4819	 -5.6911	  0.0000
  9.4799	 13.2511	 -1.4618	 -0.0881	  0.0000
  9.7493	 13.2511	  4.6010	 -0.0417	  0.0000
 10.0186	 13.2511	  4.4583	 -0.0134	  0.0000
 10.2880	 13.2511	 -4.6200	  0.0367	  0.0000
 10.5574	 13.2511	  0.0242	  0.1442	  0.0000
 10.8268	 13.2511	 -0.5841	 -1.0695	  0.0000
 11.0961	 13.2511	 -0.5235	 -0.1608	  1.0000
 11.3655	 13.2511	  4.5428	  0.0393	  0.0000
 11.6349	 13.2511	 -4.6435	 -0.0097	  0.0000
 11.9043	 13.2511	  0.3021	  0.0052	  1.0000
 12.1736	 13.2511	  4.4178	 -0.0381	  0.0000
 12.4430	 13.2511	  0.7730	  0.1057	  1.0000
 12.7124	 13.2511	 -0.0461	 -0.0353	  0.0000
 12.9818	 13.2511	 -0.1842	 -0.0194	  0.0000
 13.2511	 13.2511	  4.1502	  0.2115	  0.0000
 13.5205	 13.2511	  4.5407	  0.0470	  0.0000
 13.7899	 13.2511	 -0.0895	 -0.0000	  0.0000
 14.0593	 13.2511	  0.7196	 -0.1396	  1.0000
 14.3286	 13.2511	 -0.0186	 -0.2368	  0.0000
 14.5980	 13.2511	 -0.0359	 -0.0513	  1.0000
 14.8674	 13.2511	  0.2227	 -0.0426	  1.0000
 15.1368	 13.2511	 -0.0662	 -0.0335	  1.0000
 15.4061	 13.2511	 -0.3245	 -0.0169	  1.0000
 15.6755	 13.2511	 -0.0039	 -0.0117	  1.0000
 15.9449	 13.2511	 -3.7338	 -0.1289	  0.0000
 16.2143	 13.2511	 -2.5913	 -0.0040	  0.0000
 16.4836	 13.2511	  4.5481	  0.0066	  0.0000
 16.7530	 13.2511	  0.0061	 -0.0248	  0.0000
 17.0224	 13.2511	 -0.3573	 -0.1586	  1.0000
 17.2918	 13.2511	  4.5365	 -0.0531	  0.0000
 17.5611	 13.2511	 -0.3117	 -0.2998	  1.0000
 17.8305	 13.2511	  3.7145	  0.1158	  0.0000
 18.0999	 13.2511	 -0.9273	 -0.4517	  1.0000
 18.3692	 13.2511	 -0.9711	 -0.4378	  1.0000
 18.6386	 13.2511	  4.4948	  0.0475	  0.0000
 18.9080	 13.2511	 -0.1446	 -0.2812	  1.0000
 19.1774	 13.2511	  4.5728	 -0.0386	  0.0000
 19.4467	 13.2511	  0.0058	 -0.0173	  1.0000
 19.7161	 13.2511	  3.7422	 -0.0435	  0.0000
 19.9855	 13.2511	  4.1991	  0.0306	  0.0000
 20.2549	 13.2511	  4.5235	  0.0449	  0.0000
 20.5242	 13.2511	  0.4000	  0.1465	  1.0000
 20.7936	 13.2511	  3.6921	 -0.2117	  0.0000
 21.0630	 13.2511	 -1.5081	 -0.0255	  0.0000
 21.3324	 13.2511	 -2.6679	  0.2266	  0.0000
 21.6017	 13.2511	 -1.4602	 -0.1411	  0.0000
 21.8711	 13.2511	  0.6569	  0.0170	  1.0000
 22.1405	 13.2511	  4.5715	  0.0442	  0.0000
 22.4099	 13.2511	  1.1937	  0.1107	  1.0000
 22.6792	 13.2511	  4.5410	 -0.0540	  0.0000
 22.9486	 13.2511	  4.4908	 -0.0865	  0.0000
 23.2180	 13.2511	  1.2891	 -0.0919	  1.0000
 23.4874	 13.2511	  4.5024	 -0.0314	  0.0000
 23.7567	 13.2511	 -4.5544	 -0.0189	  0.0000
 24.0261	 13.2511	  5.1590	 -4.2651	  0.0000
 24.2955	 13.2511	  4.5097	 -0.1895	  0.0000
 24.5649	 13.2511	 -0.0478	  0.0059	  0.0000
 24.8342	 13.2511	  3.8552	 -0.0209	  0.0000
 25.1036	 13.2511	  2.7242	  0.1293	  0.0000
 25.3730	 13.2511	  4.5300	  0.0018	  0.0000
 25.6424	 13.2511	  4.5501	 -0.0386	  0.0000
 25.9117	 13.2511	  2.6185	  0.0150	  0.0000
 26.1811	 13.2511	  0.4863	 -0.2013	  1.0000
 26.4505	 13.2511	  0.0795	  0.0923	  0.0000
 26.7199	 13.2511	  0.2440	 -0.2262	  0.0000
 26.9892	 13.2511	 -4.5077	  0.0184	  0.0000
 27.2586	 13.2511	  4.4718	  0.1242	  0.0000
 27.5280	 13.2511	  0.0337	 -0.0291	  0.0000
 27.7973	 13.2511	  4.4518	  0.0606	  0.0000
 28.0667	 13.2511	  0.0809	  0.0323	  1.0000
 28.3361	 13.2511	  0.1637	  0.0400	  1.0000
 28.6055	 13.2511	  4.5451	 -0.2233	  0.0000
 28.8748	 13.2511	 -3.5805	  8.2074	  0.0000
 29.1442	 13.2511	 -0.3200	  0.0133	  1.0000
 29.4136	 13.2511	 -0.1538	  0.0136	  1.0000
 29.6830	 13.2511	  0.2201	 -0.0294	  0.0000
 29.9523	 13.2511	  0.3613	  0.0012	  1.0000
 30.2217	 13.2511	  4.5073	  0.1268	  0.0000
 30.4911	 13.2511	  0.2739	  0.0037	  1.0000
 30.7605	 13.2511	 -1.6014	  0.0616	  0.0000
  0.3212	 12.9818	 -1.5667	 -0.0242	  0.0000
  0.5906	 12.9818	 -1.5348	 -0.0815	  0.0000
  0.8599	 12.9818	  0.3204	 -0.0821	  1.0000
  1.1293	 12.9818	  4.7020	 -0.0023	  0.0000
  1.3987	 12.9818	  0.1187	 -0.1329	  0.0000
  1.6680	 12.9818	 -1.4082	  0.1457	  0.0000
  1.9374	 12.9818	  0.2358	 -0.0668	  1.0000
  2.2068	 12.9818	  0.0206	  0.0147	  1.0000
  2.4762	 12.9818	 -0.2122	 -0.2171	  0.0000
  2.7455	 12.9818	  0.3147	  0.0733	  1.0000
  3.0149	 12.9818	  0.0458	  0.0841	  0.0000
  3.2843	 12.9818	 -0.0461	  0.0099	  0.0000
  3.5537	 12.9818	 -0.2228	  0.0113	  1.0000
  3.8230	 12.9818	 -0.1493	  0.0119	  1.0000
  4.0924	 12.9818	 -3.7945	  0.0052	  0.0000
  4.3618	 12.9818	  0.0767	  0.0000	  0.0000
  4.6312	 12.9818	 -2.7105	  0.0934	  0.0000
  4.9005	 12.9818	  0.0940	  0.1207	  1.0000
  5.1699	 12.9818	  0.0840	  0.2444	  0.0000
  5.4393	 12.9818	  0.0397	  0.0478	  0.0000
  5.7087	 12.9818	  0.2511	  0.0171	  1.0000
  5.9780	 12.9818	  0.2198	 -0.0907	  0.0000
  6.2474	 12.9818	 -3.6968	 -0.0830	  0.0000
  6.5168	 12.9818	 -3.7840	  0.0383	  0.0000
  6.7862	 12.9818	  4.5255	 -0.0313	  0.0000
  7.0555	 12.9818	 -4.5298	  0.1891	  0.0000
  7.3249	 12.9818	 -1.3152	 -0.1143	  0.0000
  7.5943	 12.9818	 -1.5917	  0.0000	  0.0000
  7.8637	 12.9818	 -0.0534	  0.0972	  0.0000
  8.1330	 12.9818	 -1.4331	 -0.0555	  0.0000
  8.4024	 12.9818	 -0.2019	 -0.1607	  1.0000
  8.6718	 12.9818	 -0.3062	 -0.1547	  1.0000
  8.9412	 12.9818	 -3.8153	 -0.0587	  0.0000
  9.2105	 12.9818	  0.0609	  0.0659	  0.0000
  9.4799	 12.9818	 -0.4538	 -0.1745	  1.0000
  9.7493	 12.9818	 -0.6109	 -0.2728	  1.0000
 10.0186	 12.9818	 -0.0808	  0.1944	  0.0000
 10.2880	 12.9818	 -0.0432	  0.0870	  0.0000
 10.5574	 12.9818	 -4.7169	  0.2185	  0.0000
 10.8268	 12.9818	 -0.4094	 -0.1712	  1.0000
 11.0961	 12.9818	 -3.7872	 -0.2160	  0.0000
 11.3655	 12.9818	 -4.5539	  0.0133	  0.0000
 11.6349	 12.9818	  1.4249	 -0.0471	  0.0000
 11.9043	 12.9818	 -1.4934	  0.0837	  0.0000
 12.1736	 12.9818	 -1.4611	  0.1269	  0.0000
 12.4430	 12.9818	 -2.6590	 -0.0040	  0.0000
 12.7124	 12.9818	  0.0152	  0.0555	  0.0000
 12.9818	 12.9818	 -4.6059	  6.7277	  0.0000
 13.2511	 12.9818	  0.0921	  0.2055	  0.0000
 13.5205	 12.9818	 -2.7079	  0.2215	  0.0000
 13.7899	 12.9818	 -4.5465	  0.0304	  0.0000
 14.0593	 12.9818	 -4.4216	 -0.0186	  0.0000
 14.3286	 12.9818	  0.3527	 -0.0542	  1.0000
 14.5980	 12.9818	 -0.0295	 -0.0807	  1.0000
 14.8674	 12.9818	 -2.4948	  0.0791	  0.0000
 15.1368	 12.9818	 -0.1859	 -0.0725	  1.0000
 15.4061	 12.9818	 -0.2741	 -0.0572	  0.0000
 15.6755	 12.9818	  0.0440	  0.1084	  0.0000
 15.9449	 12.9818	 -4.5339	 -0.0451	  0.0000
 16.2143	 12.9818	 -0.2309	 -0.0017	  1.0000
 16.4836	 12.9818	 -0.0924	  0.0041	  1.0000
 16.7530	 12.9818	 -0.1938	 -0.0018	  0.0000
 17.0224	 12.9818	 -4.6011	 -0.0305	  0.0000
 17.2918	 12.9818	 -1.5815	  0.0456	  0.0000
 17.5611	 12.9818	 -4.5043	  0.0485	  0.0000
 17.8305	 12.9818	 -4.6111	 -0.0231	  0.0000
 18.0999	 12.9818	  0.2287	 -0.0161	  0.0000
 18.3692	 12.9818	 -2.8191	  0.0638	  0.0000
 18.6386	 12.9818	 -4.5416	  0.0857	  0.0000
 18.9080	 12.9818	 -0.1910	  0.0883	  0.0000
 19.1774	 12.9818	 -3.8228	  0.0794	  0.0000
 19.4467	 12.9818	  4.5488	  0.0071	  0.0000
 19.7161	 12.9818	  3.7162	  0.0794	  0.0000
 19.9855	 12.9818	 -1.4124	 -0.0912	  0.0000
 20.2549	 12.9818	 -1.4642	  0.2261	  0.0000
 20.5242	 12.9818	 -4.4601	 -0.0851	  0.0000
 20.7936	 12.9818	  4.4177	  0.0688	  0.0000
 21.0630	 12.9818	 -0.2104	 -0.0133	  0.0000
 21.3324	 12.9818	 -2.7096	  0.0415	  0.0000
 21.6017	 12.9818	  1.5257	 -0.1252	  0.0000
 21.8711	 12.9818	  0.0245	  0.0900	  0.0000
 22.1405	 12.9818	  0.6675	  0.0043	  1.0000
 22.4099	 12.9818	  0.0246	 -0.0995	  0.0000
 22.6792	 12.9818	  0.0225	  0.0274	  0.0000
 22.9486	 12.9818	  2.6503	  0.0279	  0.0000
 23.2180	 12.9818	 -1.4608	  0.0992	  0.0000
 23.4874	 12.9818	 -2.8317	  0.1096	  0.0000
 23.7567	 12.9818	 -3.3422	 -5.2618	  0.0000
 24.0261	 12.9818	 -0.0361	  0.0053	  0.0000
 24.2955	 12.9818	 -4.5446	 -0.0391	  0.0000
 24.5649	 12.9818	 -2.6003	 -0.0010	  0.0000
 24.8342	 12.9818	 -0.0447	  0.1122	  0.0000
 25.1036	 12.9818	 -0.2150	 -0.1902	  0.0000
 25.3730	 12.9818	  0.4899	 -0.1411	  1.0000
 25.6424	 12.9818	  0.6861	 -0.1401	  1.0000
 25.9117	 12.9818	 -2.6349	 -0.0258	  0.0000
 26.1811	 12.9818	  1.5267	  0.2078	  0.0000
 26.4505	 12.9818	 -0.1060	 -0.1212	  1.0000
 26.7199	 12.9818	 -1.5615	 -0.0300	  0.0000
 26.9892	 12.9818	 -0.0062	 -0.1033	  1.0000
 27.2586	 12.9818	 -0.0915	  0.0179	  1.0000
 27.5280	 12.9818	 -0.0711	  0.0607	  0.0000
 27.7973	 12.9818	 -0.1469	  0.0243	  0.0000
 28.0667	 12.9818	  4.5384	 -0.0163	  0.0000
 28.3361	 12.9818	 -0.0653	  0.0362	  1.0000
 28.6055	 12.9818	 -2.6089	 -0.0427	  0.0000
 28.8748	 12.9818	 -8.2371	 -6.7676	  0.0000
 29.1442	 12.9818	 -0.0858	 -0.2328	  0.0000
 29.4136	 12.9818	 -0.0705	 -0.1918	  0.0000
 29.6830	 12.9818	  0.0432	 -0.0687	  0.0000
 29.9523	 12.9818	 -4.5874	 -0.0843	  0.0000
 30.2217	 12.9818	  0.0373	 -0.0046	  1.0000
 30.4911	 12.9818	 -0.0232	  0.0167	  0.0000
 30.7605	 12.9818	 -1.4711	  0.1042	  0.0000
  0.3212	 12.7124	  4.5189	  0.0528	  0.0000
  0.5906	 12.7124	  2.7198	  0.0285	  0.0000
  0.8599	 12.7124	 -0.2271	  0.2251	  0.0000
  1.1293	 12.7124	  4.6207	  0.0718	  0.0000
  1.3987	 12.7124	  0.1151	 -0.0444	  1.0000
  1.6680	 12.7124	  2.6884	  0.0273	  0.0000
  1.9374	 12.7124	 -1.4564	 -0.0630	  0.0000
  2.2068	 12.7124	 -0.0938	  0.0178	  1.0000
  2.4762	 12.7124	  4.5070	 -0.0164	  0.0000
  2.7455	 12.7124	  3.9961	  0.0441	  0.0000
  3.0149	 12.7124	  0.1314	 -0.0786	  1.0000
  3.2843	 12.7124	  4.5814	  0.0268	  0.0000
  3.5537	 12.7124	  3.7192	 -0.2296	  0.0000
  3.8230	 12.7124	 -3.8323	  0.0952	  0.0000
  4.0924	 12.7124	  4.4990	  0.0695	  0.0000
  4.3618	 12.7124	 -4.0820	 -1.0920	  0.0000
  4.6312	 12.7124	  3.6810	 -0.0646	  0.0000
  4.9005	 12.7124	  0.1825	  0.1394	  1.0000
  5.1699	 12.7124	 -4.5545	 -0.0897	  0.0000
  5.4393	 12.7124	 -0.0212	  0.0158	  0.0000
  5.7087	 12.7124	  4.5276	  0.2332	  0.0000
  5.9780	 12.7124	  1.5252	 -0.1331	  0.0000
  6.2474	 12.7124	  4.5122	 -0.0066	  0.0000
  6.5168	 12.7124	 -4.6861	  0.0459	  0.0000
  6.7862	 12.7124	 -0.3136	 -0.0222	  1.0000
  7.0555	 12.7124	  2.6076	  0.1093	  0.0000
  7.3249	 12.7124	 -0.1787	 -0.0026	  1.0000
  7.5943	 12.7124	 -4.4590	  0.0000	  0.0000
  7.8637	 12.7124	  4.5470	 -0.0409	  0.0000
  8.1330	 12.7124	  4.5421	 -0.0091	  0.0000
  8.4024	 12.7124	  0.0481	 -0.0323	  0.0000
  8.6718	 12.7124	  0.0065	  0.0692	  0.0000
  8.9412	 12.7124	 -4.4534	 -0.1680	  0.0000
  9.2105	 12.7124	  0.2202	 -0.1784	  1.0000
  9.4799	 12.7124	 -0.0073	 -0.1718	  1.0000
  9.7493	 12.7124	  4.5781	 -0.0356	  0.0000
 10.0186	 12.7124	 -0.4553	 -0.2894	  1.0000
 10.2880	 12.7124	  4.4641	 -0.0269	  0.0000
 10.5574	 12.7124	 -1.3942	  0.0593	  0.0000
 10.8268	 12.7124	 -4.6260	  0.0571	  0.0000
 11.0961	 12.7124	  1.5367	  0.0416	  0.0000
 11.3655	 12.7124	 -0.2836	 -0.1326	  1.0000
 11.6349	 12.7124	  4.5106	  0.0413	  0.0000
 11.9043	 12.7124	 -2.6092	 -0.0638	  0.0000
 12.1736	 12.7124	  0.5511	  0.1762	  1.0000
 12.4430	 12.7124	 -1.5469	  0.0292	  0.0000
 12.7124	 12.7124	  4.6164	  0.0115	  0.0000
 12.9818	 12.7124	 -4.6505	  0.0321	  0.0000
 13.2511	 12.7124	  4.5905	  0.0593	  0.0000
 13.5205	 12.7124	  4.5667	  0.2083	  0.0000
 13.7899	 12.7124	  0.6789	 -0.0008	  1.0000
 14.0593	 12.7124	  4.5051	 -0.0000	  0.0000
 14.3286	 12.7124	  4.5077	 -0.0402	  0.0000
 14.5980	 12.7124	 -0.0422	 -0.0611	  0.0000
 14.8674	 12.7124	  8.7949	 -2.0555	  0.0000
 15.1368	 12.7124	  4.5059	 -0.0963	  0.0000
 15.4061	 12.7124	 -4.4897	 -0.0972	  0.0000
 15.6755	 12.7124	  0.4504	  0.1042	  1.0000
 15.9449	 12.7124	  0.1924	  0.1650	  1.0000
 16.2143	 12.7124	  0.0160	  0.1567	  1.0000
 16.4836	 12.7124	  3.7769	  0.0083	  0.0000
 16.7530	 12.7124	 -4.5199	  0.0794	  0.0000
 17.0224	 12.7124	  3.6887	 -0.1487	  0.0000
 17.2918	 12.7124	  4.0228	 -0.2334	  0.0000
 17.5611	 12.7124	 -0.4356	 -0.0316	  1.0000
 17.8305	 12.7124	 -4.5376	  0.1259	  0.0000
 18.0999	 12.7124	 -0.0730	  0.0883	  0.0000
 18.3692	 12.7124	  2.5599	 -0.0694	  0.0000
 18.6386	 12.7124	 -4.5699	  0.1284	  0.0000
 18.9080	 12.7124	 -0.4471	 -0.2053	  1.0000
 19.1774	 12.7124	 -3.5981	 -0.0312	  0.0000
 19.4467	 12.7124	 -0.2061	 -0.0385	  1.0000
 19.7161	 12.7124	 -0.1995	 -0.0240	  1.0000
 19.9855	 12.7124	 -4.5960	 -1.9506	  0.0000
 20.2549	 12.7124	  4.6339	 -0.0883	  0.0000
 20.5242	 12.7124	 -1.5059	  0.1585	  0.0000
 20.7936	 12.7124	  0.0228	 -0.0408	  0.0000
 21.0630	 12.7124	  1.4588	  0.0555	  0.0000
 21.3324	 12.7124	  0.2486	 -0.0959	  1.0000
 21.6017	 12.7124	  4.4749	 -0.0333	  0.0000
 21.8711	 12.7124	 -3.5746	  0.0945	  0.0000
 22.1405	 12.7124	 -1.5243	 -0.0700	  0.0000
 22.4099	 12.7124	  4.4891	  0.0006	  0.0000
 22.6792	 12.7124	  0.1979	 -0.0125	  0.0000
 22.9486	 12.7124	 -0.0059	 -0.0328	  0.0000
 23.2180	 12.7124	  4.4979	  0.2199	  0.0000
 23.4874	 12.7124	  4.5739	 -0.0185	  0.0000
 23.7567	 12.7124	  0.4909	 -0.0616	  1.0000
 24.0261	 12.7124	  0.4602	 -0.1924	  1.0000
 24.2955	 12.7124	 -4.5006	  0.0678	  0.0000
 24.5649	 12.7124	 -4.4683	  0.0294	  0.0000
 24.8342	 12.7124	  1.6530	  0.0643	  0.0000
 25.1036	 12.7124	  4.6706	  0.2070	  0.0000
 25.3730	 12.7124	  4.5896	 -0.0793	  0.0000
 25.6424	 12.7124	  1.0542	 -0.1317	  1.0000
 25.9117	 12.7124	  4.5975	  0.0836	  0.0000
 26.1811	 12.7124	 -2.6164	  0.0906	  0.0000
 26.4505	 12.7124	 -4.6098	  0.2125	  0.0000
 26.7199	 12.7124	  0.0521	  0.0243	  1.0000
 26.9892	 12.7124	 -4.6217	  0.0749	  0.0000
 27.2586	 12.7124	 -0.0366	  0.0159	  1.0000
 27.5280	 12.7124	  4.4762	 -0.0266	  0.0000
 27.7973	 12.7124	  2.6600	  0.0838	  0.0000
 28.0667	 12.7124	 -4.5557	 -0.1092	  0.0000
 28.3361	 12.7124	 -0.1851	  0.0261	  1.0000
 28.6055	 12.7124	 -0.0942	  0.0537	  0.0000
 28.8748	 12.7124	 -0.6419	  0.0024	  1.0000
 29.1442	 12.7124	  2.5962	  0.0335	  0.0000
 29.4136	 12.7124	 -4.5934	  0.0233	  0.0000
 29.6830	 12.7124	 -4.4968	  0.1032	  0.0000
 29.9523	 12.7124	 -1.5938	 -0.2008	  0.0000
 30.2217	 12.7124	 -0.0941	 -0.0511	  0.0000
 30.4911	 12.7124	  1.3879	 -0.0393	  0.0000
 30.7605	 12.7124	 -0.0966	 -0.0226	  0.0000
  0.3212	 12.4430	  4.4169	 -0.0565	  0.0000
  0.5906	 12.4430	 -0.0720	 -0.0581	  0.0000
  0.8599	 12.4430	 -0.0384	  0.0531	  0.0000
  1.1293	 12.4430	  2.7286	 -0.1978	  0.0000
  1.3987	 12.4430	 -0.1934	 -0.0183	  1.0000
  1.6680	 12.4430	  4.3243	 -0.0889	  0.0000
  1.9374	 12.4430	 -0.1194	 -0.0557	  1.0000
  2.2068	 12.4430	  4.5241	  0.0643	  0.0000
  2.4762	 12.4430	  3.7944	 -0.0087	  0.0000
  2.7455	 12.4430	  4.0497	  0.0072	  0.0000
  3.0149	 12.4430	  4.5478	  0.0662	  0.0000
  3.2843	 12.4430	  4.5126	  0.0947	  0.0000
  3.5537	 12.4430	  2.7114	  0.0465	  0.0000
  3.8230	 12.4430	  0.1070	  0.0089	  1.0000
  4.0924	 12.4430	  4.5856	 -0.0973	  0.0000
  4.3618	 12.4430	 -0.2291	  0.0368	  0.0000
  4.6312	 12.4430	 -0.0925	 -0.0257	  1.0000
  4.9005	 12.4430	  0.0963	  0.1367	  1.0000
  5.1699	 12.4430	  4.4930	 -0.1310	  0.0000
  5.4393	 12.4430	  0.5437	  0.0211	  1.0000
  5.7087	 12.4430	  1.4540	 -0.0000	  0.0000
  5.9780	 12.4430	  4.3036	 -0.2291	  0.0000
  6.2474	 12.4430	 -0.0151	  0.0068	  1.0000
  6.5168	 12.4430	 -0.1689	  0.0001	  1.0000
  6.7862	 12.4430	  4.4609	 -0.0241	  0.0000
  7.0555	 12.4430	 -1.4842	 -0.0252	  0.0000
  7.3249	 12.4430	 -0.0473	  0.0516	  0.0000
  7.5943	 12.4430	  1.4469	  0.0023	  0.0000
  7.8637	 12.4430	  1.4420	 -0.0117	  0.0000
  8.1330	 12.4430	  1.5543	  0.0983	  0.0000
  8.4024	 12.4430	  0.1980	 -0.1386	  1.0000
  8.6718	 12.4430	  0.0560	  0.0427	  0.0000
  8.9412	 12.4430	  0.4219	 -0.1610	  1.0000
  9.2105	 12.4430	 -1.5472	 -0.0328	  0.0000
  9.4799	 12.4430	  1.4646	  0.0811	  0.0000
  9.7493	 12.4430	  0.1533	 -0.1407	  1.0000
 10.0186	 12.4430	  0.0488	 -0.1602	  1.0000
 10.2880	 12.4430	  0.0219	 -0.0305	  0.0000
 10.5574	 12.4430	 -0.0156	  0.0174	  0.0000
 10.8268	 12.4430	  0.0580	 -0.0025	  0.0000
 11.0961	 12.4430	 -0.0411	 -0.1958	  0.0000
 11.3655	 12.4430	 -0.0794	 -0.0177	  1.0000
 11.6349	 12.4430	  1.5205	 -0.1012	  0.0000
 11.9043	 12.4430	  1.4639	 -0.0736	  0.0000
 12.1736	 12.4430	  3.8684	  0.0290	  0.0000
 12.4430	 12.4430	  2.8220	  0.0647	  0.0000
 12.7124	 12.4430	  4.5786	  0.0228	  0.0000
 12.9818	 12.4430	  0.6027	  0.2070	  1.0000
 13.2511	 12.4430	  0.5705	  0.1957	  1.0000
 13.5205	 12.4430	  0.6116	  0.1881	  1.0000
 13.7899	 12.4430	  0.5780	  0.0064	  1.0000
 14.0593	 12.4430	  4.2714	  0.0195	  0.0000
 14.3286	 12.4430	  0.0310	 -0.2221	  0.0000
 14.5980	 12.4430	  0.0391	 -0.0658	  0.0000
 14.8674	 12.4430	  0.6241	 -0.2265	  1.0000
 15.1368	 12.4430	  0.0000	  0.0992	  0.0000
 15.4061	 12.4430	  3.5517	 -0.0021	  0.0000
 15.6755	 12.4430	  4.5726	  0.0873	  0.0000
 15.9449	 12.4430	  0.0381	 -0.1034	  0.0000
 16.2143	 12.4430	  0.1361	  0.1730	  1.0000
 16.4836	 12.4430	  3.6742	  0.1371	  0.0000
 16.7530	 12.4430	  3.6646	  0.1440	  0.0000
 17.0224	 12.4430	  1.4746	 -0.0459	  0.0000
 17.2918	 12.4430	  1.4590	  0.1916	  0.0000
 17.5611	 12.4430	  1.4247	 -0.0408	  0.0000
 17.8305	 12.4430	  1.4593	  0.2295	  0.0000
 18.0999	 12.4430	 -2.6338	 -0.0678	  0.0000
 18.3692	 12.4430	  0.2242	  0.0226	  0.0000
 18.6386	 12.4430	  4.5603	 -0.0226	  0.0000
 18.9080	 12.4430	 -3.5890	 -7.8067	  0.0000
 19.1774	 12.4430	  3.7319	  0.0376	  0.0000
 19.4467	 12.4430	  0.0652	  0.0503	  0.0000
 19.7161	 12.4430	  4.4516	 -0.0522	  0.0000
 19.9855	 12.4430	 -1.5674	  8.0599	  0.0000
 20.2549	 12.4430	  1.4529	  0.1013	  0.0000
 20.5242	 12.4430	  1.5584	  0.1697	  0.0000
 20.7936	 12.4430	  1.5103	  0.2347	  0.0000
 21.0630	 12.4430	  0.2562	 -0.0894	  1.0000
 21.3324	 12.4430	  0.0713	 -0.0925	  1.0000
 21.6017	 12.4430	  3.7148	  0.2303	  0.0000
 21.8711	 12.4430	  0.2458	 -0.0012	  1.0000
 22.1405	 12.4430	  0.3470	  0.0079	  1.0000
 22.4099	 12.4430	  2.7501	 -0.0246	  0.0000
 22.6792	 12.4430	 -0.0680	  0.1311	  0.0000
 22.9486	 12.4430	  4.6086	  0.0318	  0.0000
 23.2180	 12.4430	  2.6368	  0.0330	  0.0000
 23.4874	 12.4430	  0.4156	 -0.0554	  1.0000
 23.7567	 12.4430	  1.4832	  0.0229	  0.0000
 24.0261	 12.4430	  2.7254	 -0.0139	  0.0000
 24.2955	 12.4430	  3.6626	 -0.0260	  0.0000
 24.5649	 12.4430	  4.4938	  0.2345	  0.0000
 24.8342	 12.4430	  0.4477	 -0.2378	  1.0000
 25.1036	 12.4430	  4.5455	 -0.0914	  0.0000
 25.3730	 12.4430	  1.6082	 -0.0010	  0.0000
 25.6424	 12.4430	 -2.5613	 -0.0113	  0.0000
 25.9117	 12.4430	  4.6324	 -0.0200	  0.0000
 26.1811	 12.4430	  2.7513	  0.1572	  0.0000
 26.4505	 12.4430	  2.8319	  0.2352	  0.0000
 26.7199	 12.4430	  0.2072	 -0.0419	  0.0000
 26.9892	 12.4430	  0.2233	  0.1863	  0.0000
 27.2586	 12.4430	  0.1533	 -0.0089	  0.0000
 27.5280	 12.4430	  4.4719	  0.0199	  0.0000
 27.7973	 12.4430	  1.5576	  0.2205	  0.0000
 28.0667	 12.4430	 -0.1881	  0.0309	  1.0000
 28.3361	 12.4430	  4.5320	 -0.0107	  0.0000
 28.6055	 12.4430	  4.5140	 -0.0019	  0.0000
 28.8748	 12.4430	  0.0033	 -0.0115	  0.0000
 29.1442	 12.4430	  1.3485	  0.1136	  0.0000
 29.4136	 12.4430	 -0.2147	 -0.1020	  0.0000
 29.6830	 12.4430	  2.7180	 -0.1246	  0.0000
 29.9523	 12.4430	 -0.2775	 -0.0115	  0.0000
 30.2217	 12.4430	  3.7582	  0.1081	  0.0000
 30.4911	 12.4430	  4.5770	  0.0194	  0.0000
 30.7605	 12.4430	  4.4887	 -0.0235	  0.0000
  0.3212	 12.1736	 -1.4849	 -0.0888	  0.0000
  0.5906	 12.1736	  0.0914	  0.2305	  1.0000
  0.8599	 12.1736	 -0.0134	  0.0094	  0.0000
  1.1293	 12.1736	 -3.8268	 -0.1772	  0.0000
  1.3987	 12.1736	 -2.6084	 -0.0203	  0.0000
  1.6680	 12.1736	 -1.6144	 -0.0495	  0.0000
  1.9374	 12.1736	 -4.5977	  0.0873	  0.0000
  2.2068	 12.1736	 -4.2367	  0.0646	  0.0000
  2.4762	 12.1736	 -4.5129	  0.0302	  0.0000
  2.7455	 12.1736	 -4.4644	  0.0775	  0.0000
  3.0149	 12.1736	 -0.0133	  0.0083	  0.0000
  3.2843	 12.1736	 -4.5335	  0.0887	  0.0000
  3.5537	 12.1736	 -4.4866	  0.0482	  0.0000
  3.8230	 12.1736	 -2.6666	 -7.6340	  0.0000
  4.0924	 12.1736	  1.6292	  8.2884	  0.0000
